CountryShortName,Year,IndicatorName,Value
Mexico,2022.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",628684095882.277
Mexico,2023.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",772860722697.705
Mexico,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",3954286270.301
Mexico,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",5110133433.1193
Mexico,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",10665306385.0099
Mexico,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",91619426373.686
Mexico,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",93295886845.5171
Mexico,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",98346102211.1821
Mexico,2021.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",107809858905.451
Mexico,2022.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",110353785288.753
Mexico,2023.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",118509613598.8
Mexico,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
Mexico,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
Mexico,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
Mexico,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",0.0
Mexico,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",0.0
Mexico,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",0.0
Mexico,2021.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",0.0
Mexico,2022.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",0.0
Mexico,2023.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",0.0
Mexico,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",76837426448.9515
Mexico,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",75773675645.8877
Mexico,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",101351931258.772
Mexico,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",562037351049.173
Mexico,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",631859451504.901
Mexico,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",747542034509.1
Mexico,2021.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",638874777498.125
Mexico,2022.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",707633127150.788
Mexico,2023.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",848893965767.872
Mexico,2021.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",26443342466.691
Mexico,2022.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",19456989010.1254
Mexico,2023.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",32978165526.0253
Mexico,2021.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",12236146261.464
Mexico,2022.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",11947765010.1167
Mexico,2023.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",9498190228.94071
Mexico,2021.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",0.0
Mexico,2022.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",0.0
Mexico,2023.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",0.0
Mexico,2021.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",38679488728.155
Mexico,2022.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",31404754020.2421
Mexico,2023.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",42476355754.966
Mauritius,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",7352936549.6545
Mauritius,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",7888332105.89496
Mauritius,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",8484599293.79346
Mauritius,2021.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",2468570335.74323
Mauritius,2022.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",2534797787.0371
Mauritius,2023.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",2779785502.33711
Mauritius,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",7314201968.674
Mauritius,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",7670018335.02195
Mauritius,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",8218398969.40484
Mauritius,2021.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",9782774752.5325
Mauritius,2022.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",10204815397.6087
Mauritius,2023.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",10998184471.7419
Mauritius,2021.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",2429835754.76272
Mauritius,2022.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",2316483173.16246
Mauritius,2023.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",2513585177.94849
Mauritius,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",1039393748.527
Mauritius,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",671162399.250732
Mauritius,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",873096782.762453
Mauritius,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",5545694298.0615
Mauritius,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",6052969074.15519
Mauritius,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",6399528823.35411
Mauritius,2021.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",7128320387.4985
Mauritius,2022.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",7304671732.1197
Mauritius,2023.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",7787608301.20512
Mauritius,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",182789547.201
Mauritius,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",221778488.861736
Mauritius,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",221523779.571931
Mauritius,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",2236862869.1095
Mauritius,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",2170749698.63046
Mauritius,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",2426349848.42873
Mauritius,2021.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",2421705421.9135
Mauritius,2022.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",2589956554.82074
Mauritius,2023.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",2899822707.54046
Mauritius,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",232748943.1205
Mauritius,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",310187110.6683
Mauritius,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",310753462.996366
Mauritius,2021.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",232748943.1205
Mauritius,2022.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",310187110.6683
Mauritius,2023.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",310753462.996366
Mauritius,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",1222183295.728
Mauritius,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",892940888.112468
Mauritius,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",1094620562.33438
Mauritius,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",8015306110.2915
Mauritius,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",8533905883.45395
Mauritius,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",9136632134.77921
Mauritius,2021.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",9237489406.0195
Mauritius,2022.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",9426846771.56642
Mauritius,2023.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",10231252697.1136
Mauritius,2021.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",543232340.91
Mauritius,2022.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",580540258.713779
Mauritius,2023.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",514982695.088555
Mauritius,2021.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",2053005.603
Mauritius,2022.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",197428367.328545
Mauritius,2023.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",251949079.539799
Mauritius,2021.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",545285346.513
Mauritius,2022.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",777968626.042324
Mauritius,2023.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",766931774.628355
Nicaragua,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",2014303472.85598
Nicaragua,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",1931532505.04947
Nicaragua,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",1812624890.91
Nicaragua,2021.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",8820337104.33023
Nicaragua,2022.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",9293145337.25535
Nicaragua,2023.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",9590549561.47467
Nicaragua,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",602842476.968392
Nicaragua,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",591502517.5424
Nicaragua,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",577399914.201378
Nicaragua,2021.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",9423179581.29862
Nicaragua,2022.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",9884647874.06088
Nicaragua,2023.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",10167949785.1603
Nicaragua,2021.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",7408876108.44264
Nicaragua,2022.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",7953115349.74828
Nicaragua,2023.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",8355324584.76605
Nicaragua,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",0.0
Nicaragua,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",0.0
Nicaragua,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",0.0
Nicaragua,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",0.0
Nicaragua,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",2014303472.85598
Nicaragua,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",1931532505.04947
Nicaragua,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",1821100138.21848
Nicaragua,2021.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",2021370697.02777
Nicaragua,2022.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",1938636524.13184
